bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher,author_id,language_id,publisher_id
208,A Shadow in Summer (Long Price Quartet  #1),Daniel Abraham,3.6,0765313405,9780765313409,eng,331,9852,633,3/7/2006,Tor Books,116,1,43
213,New Hope for the Dead (Hoke Mosely #2),Charles Willeford,3.9,1400032490,9781400032495,eng,244,821,78,8/10/2004,Vintage Crime,117,1,75
213,New Hope for the Dead (Hoke Mosely #2),Charles Willeford,3.9,1400032490,9781400032495,eng,244,821,78,8/10/2004,Black Lizard,117,1,76
213,New Hope for the Dead (Hoke Mosely #2),James Lee Burke,3.9,1400032490,9781400032495,eng,244,821,78,8/10/2004,Vintage Crime,118,1,75
213,New Hope for the Dead (Hoke Mosely #2),James Lee Burke,3.9,1400032490,9781400032495,eng,244,821,78,8/10/2004,Black Lizard,118,1,76
214,Sideswipe: A Hoke Moseley Novel,Charles Willeford,4.05,1400032482,9781400032488,eng,215,731,72,3/8/2005,Vintage Crime,117,1,75
214,Sideswipe: A Hoke Moseley Novel,Charles Willeford,4.05,1400032482,9781400032488,eng,215,731,72,3/8/2005,Black Lizard,117,1,76
214,Sideswipe: A Hoke Moseley Novel,Lawrence Block,4.05,1400032482,9781400032488,eng,215,731,72,3/8/2005,Vintage Crime,119,1,75
214,Sideswipe: A Hoke Moseley Novel,Lawrence Block,4.05,1400032482,9781400032488,eng,215,731,72,3/8/2005,Black Lizard,119,1,76
216,Miami Blues (Hoke Moseley #1),Charles Willeford,3.94,1400032466,9781400032464,eng,191,2897,178,8/10/2004,Vintage Crime,117,1,75
216,Miami Blues (Hoke Moseley #1),Charles Willeford,3.94,1400032466,9781400032464,eng,191,2897,178,8/10/2004,Black Lizard,117,1,76
216,Miami Blues (Hoke Moseley #1),Elmore Leonard,3.94,1400032466,9781400032464,eng,191,2897,178,8/10/2004,Vintage Crime,120,1,75
216,Miami Blues (Hoke Moseley #1),Elmore Leonard,3.94,1400032466,9781400032464,eng,191,2897,178,8/10/2004,Black Lizard,120,1,76
230,The Burnt Orange Heresy (Vintage Crime/Black Lizard),Charles Willeford,3.89,0679732527,9780679732525,eng,144,98,11,10/3/1990,Vintage,117,1,32
231,I am Charlotte Simmons,Tom Wolfe,3.42,0312424442,9780312424442,eng,738,20888,1688,8/30/2005,Picador USA,121,1,77
237,Poetry for Young People: Edward Lear,Edward Lear,3.91,0806930772,9780806930770,eng,48,66,19,10/1/2001,Sterling,122,1,78
237,Poetry for Young People: Edward Lear,Laura Huliska-Beith,3.91,0806930772,9780806930770,eng,48,66,19,10/1/2001,Sterling,123,1,78
237,Poetry for Young People: Edward Lear,Edward Mendelson,3.91,0806930772,9780806930770,eng,48,66,19,10/1/2001,Sterling,124,1,78
244,The Puffin Book of Nonsense Verse,Quentin Blake,4.02,0140366601,9780140366600,eng,287,81,6,10/3/1996,Puffin,125,1,79
245,Henry Miller on Writing,Henry Miller,4.22,0811201120,9780811201124,eng,217,981,52,2/1/1964,New Directions Publishing,126,1,80
245,Henry Miller on Writing,Thomas H. Moore,4.22,0811201120,9780811201124,eng,217,981,52,2/1/1964,New Directions Publishing,127,1,80
247,Quiet Days in Clichy,Henry Miller,3.69,080213016X,9780802130167,eng,154,3381,141,1/13/1994,Grove Press,126,1,81
249,Tropic of Cancer,Henry Miller,3.68,0802131786,9780802131782,eng,318,53206,2376,1/6/1994,Grove Press,126,1,81
249,Tropic of Cancer,Jiří Níl,3.68,0802131786,9780802131782,eng,318,53206,2376,1/6/1994,Grove Press,128,1,81
250,Tropic of Capricorn,Henry Miller,3.78,0802151825,9780802151827,eng,348,14872,459,1/13/1994,Grove Press,126,1,81
251,Nexus (The Rosy Crucifixion  #3),Henry Miller,4.1,0802151787,9780802151780,eng,316,3261,58,1/13/1994,Grove Press,126,1,81
252,Sexus (The Rosy Crucifixion  #1),Henry Miller,3.98,0802151809,9780802151803,eng,506,7805,251,1/12/1994,Grove Press,126,1,81
253,The Air-Conditioned Nightmare,Henry Miller,3.83,0811201066,9780811201063,eng,292,2699,142,1/17/1970,New Directions,126,1,82
264,The Portrait of a Lady,Henry James,3.78,0141439637,9780141439631,eng,797,61640,1951,9/30/2003,Penguin Classics,129,1,53
264,The Portrait of a Lady,Patricia Crick,3.78,0141439637,9780141439631,eng,797,61640,1951,9/30/2003,Penguin Classics,130,1,53
269,The Portrait of a Lady,Henry James,3.78,1593080964,9781593080969,eng,635,392,41,1/16/2004,Barnes & Noble,129,1,59
269,The Portrait of a Lady,Gabriel Brownstein,3.78,1593080964,9781593080969,eng,635,392,41,1/16/2004,Barnes & Noble,131,1,59
269,The Portrait of a Lady,Mary Cregan,3.78,1593080964,9781593080969,eng,635,392,41,1/16/2004,Barnes & Noble,132,1,59
277,Writing,Marguerite Duras,3.75,1571290532,9781571290533,eng,91,778,44,5/6/1999,Brookline Books,133,1,83
278,The War,Marguerite Duras,3.85,1565842219,9781565842212,eng,192,963,65,8/1/1994,The New Press,133,1,17
278,The War,Barbara Bray,3.85,1565842219,9781565842212,eng,192,963,65,8/1/1994,The New Press,134,1,17
280,The Ravishing of Lol Stein,Marguerite Duras,3.66,0394743040,9780394743042,eng,181,2057,128,3/12/1986,Pantheon,133,1,84
280,The Ravishing of Lol Stein,Richard Seever,3.66,0394743040,9780394743042,eng,181,2057,128,3/12/1986,Pantheon,135,1,84
285,Love Letters,Kahlil Gibran,3.68,1851681825,9781851681822,eng,178,203,8,7/1/1999,One World (UK),136,1,85
285,Love Letters,Suheil Bushrui,3.68,1851681825,9781851681822,eng,178,203,8,7/1/1999,One World (UK),137,1,85
285,Love Letters,Salma H. Al-Kuzbari,3.68,1851681825,9781851681822,eng,178,203,8,7/1/1999,One World (UK),138,1,85
288,Kahlil Gibran: His Life and World,Jean Gibran,4.21,156656249X,9781566562492,eng,464,35,2,4/1/1998,Interlink Publishing Group,139,1,86
288,Kahlil Gibran: His Life and World,جبران خليل جبران,4.21,156656249X,9781566562492,eng,464,35,2,4/1/1998,Interlink Publishing Group,140,1,86
288,Kahlil Gibran: His Life and World,Kahlil Gibran,4.21,156656249X,9781566562492,eng,464,35,2,4/1/1998,Interlink Publishing Group,136,1,86
289,The Beloved: Reflections on the Path of the Heart,Kahlil Gibran,4.19,014019553X,9780140195538,eng,102,328,16,1/1/1998,Penguin Books,136,1,55
289,The Beloved: Reflections on the Path of the Heart,John Walbridge,4.19,014019553X,9780140195538,eng,102,328,16,1/1/1998,Penguin Books,141,1,55
289,The Beloved: Reflections on the Path of the Heart,Robin Waterfield,4.19,014019553X,9780140195538,eng,102,328,16,1/1/1998,Penguin Books,142,1,55
290,Jesus the Son of Man,Kahlil Gibran,3.98,0394431243,9780394431246,eng,216,1308,82,2/21/1995,Knopf,136,1,87
290,Jesus the Son of Man,جبران خليل جبران,3.98,0394431243,9780394431246,eng,216,1308,82,2/21/1995,Knopf,140,1,87
291,The Broken Wings,Kahlil Gibran,3.92,0806501901,9780806501901,eng,132,6432,517,3/3/2003,Citadel,136,1,52
291,The Broken Wings,جبران خليل جبران,3.92,0806501901,9780806501901,eng,132,6432,517,3/3/2003,Citadel,140,1,52
291,The Broken Wings,Anthony Rizcallah Ferris,3.92,0806501901,9780806501901,eng,132,6432,517,3/3/2003,Citadel,143,1,52
292,Sand and Foam,Kahlil Gibran,4.08,067943920X,9780679439202,eng,100,3015,217,6/14/2011,Knopf,136,1,87
292,Sand and Foam,جبران خليل جبران,4.08,067943920X,9780679439202,eng,100,3015,217,6/14/2011,Knopf,140,1,87
295,Treasure Island,Robert Louis Stevenson,3.83,0753453800,9780753453803,eng,311,318753,6734,9/15/2001,Kingfisher,144,1,37
296,Treasure Island,Robert Louis Stevenson,3.83,1402714572,9781402714573,eng,213,420,42,10/1/2004,Sterling Children's Books,144,1,88
296,Treasure Island,Scott Mckowen,3.83,1402714572,9781402714573,eng,213,420,42,10/1/2004,Sterling Children's Books,145,1,88
297,Treasure Island,Robert Louis Stevenson,3.83,1416500294,9781416500292,eng,245,5967,276,6/1/2005,Simon & Schuster,144,1,89
298,Treasure Island,Robert Louis Stevenson,3.83,0689854684,9780689854682,eng,64,104,14,7/1/2003,Atheneum Books for Young Readers,144,1,90
298,Treasure Island,N.C. Wyeth,3.83,0689854684,9780689854682,eng,64,104,14,7/1/2003,Atheneum Books for Young Readers,146,1,90
298,Treasure Island,Timothy Meis,3.83,0689854684,9780689854682,eng,64,104,14,7/1/2003,Atheneum Books for Young Readers,147,1,90
299,Treasure Island,Robert Louis Stevenson,3.83,0517221144,9780517221143,eng,272,56,4,9/3/2002,Gramercy Books,144,1,3
299,Treasure Island,Milo Winter,3.83,0517221144,9780517221143,eng,272,56,4,9/3/2002,Gramercy Books,148,1,3
302,Treasure Island (Great Illustrated Classics),Deidre S. Laiken,4.05,1577658051,9781577658054,eng,232,91,16,1/31/2006,Abdo Publishing Company,149,1,91
302,Treasure Island (Great Illustrated Classics),A.J. Mcallister,4.05,1577658051,9781577658054,eng,232,91,16,1/31/2006,Abdo Publishing Company,150,1,91
302,Treasure Island (Great Illustrated Classics),Robert Louis Stevenson,4.05,1577658051,9781577658054,eng,232,91,16,1/31/2006,Abdo Publishing Company,144,1,91
313,100 Years of Lynchings,Ralph Ginzburg,4.61,0933121180,9780933121188,eng,270,88,4,11/22/1996,Black Classic Press,151,1,92
324,Cien años de soledad,Gabriel García Márquez,4.07,0785950109,9780785950103,spa,448,63,7,1/1/1990,French & European Publications,152,3,93
330,On Beyond Zebra!,Dr. Seuss,4.04,0394800842,9780394800844,eng,64,2815,164,9/12/1955,Random House,153,1,6
332,The Wedding Clause,Debbie Raleigh,3.6,0821778250,9780821778258,eng,256,95,13,6/7/2005,Zebra,154,1,94
333,The Zebra Wall,Kevin Henkes,3.44,0060733039,9780060733032,eng,147,217,24,2/15/2005,Greenwillow Books,155,1,95
337,El perfume: Historia de un asesino,Patrick Süskind,4.02,8432216062,9788432216060,spa,239,4136,255,6/1/2002,Booket,156,3,96
348,The Door Into Summer,Robert A. Heinlein,4.01,0345413997,9780345413994,eng,304,17232,649,6/17/1997,Del Rey,157,1,97
350,Stranger in a Strange Land,Robert A. Heinlein,3.92,0441788386,9780441788385,eng,528,251872,6241,10/1/1991,Ace,157,1,98
354,To Sail Beyond the Sunset,Robert A. Heinlein,3.87,0441748600,9780441748600,eng,434,10293,193,6/1/1988,Ace Books,157,1,42
355,Job: A Comedy of Justice,Robert A. Heinlein,3.78,0345316509,9780345316509,eng,439,15970,438,10/12/1985,Del Rey,157,1,97
356,Time for the Stars (Heinlein's Juveniles  #10),Robert A. Heinlein,3.97,0765314932,9780765314932,eng,256,6898,200,8/8/2006,Tor Books,157,1,43
357,The Long Dark Tea-Time of the Soul (Dirk Gently  #2),Douglas Adams,4.06,0671742515,9780671742515,eng,307,67803,1401,2/15/1991,Pocket Books,4,1,99
359,The Salmon of Doubt (Dirk Gently  #3),Douglas Adams,3.93,0345455290,9780345455291,eng,298,22091,746,4/26/2005,Del Rey,4,1,97
362,Wish You Were Here: The Official Biography of Douglas Adams,Nick Webb,4.14,0345476514,9780345476517,eng,368,2623,49,12/27/2005,Del Rey,158,1,97
367,Douglas Adams's Starship Titanic,Terry Jones,3.6,0345368436,9780345368430,eng,256,885,84,10/27/1998,Ballantine Books,159,1,10
377,Salmon of Doubt: Hitchhiking the Galaxy One Last Time,Douglas Adams,3.93,1417622857,9781417622856,eng,336,5,0,7/1/2003,Turtleback Books,4,1,71
377,Salmon of Doubt: Hitchhiking the Galaxy One Last Time,Christopher Cerf,3.93,1417622857,9781417622856,eng,336,5,0,7/1/2003,Turtleback Books,160,1,71
382,The Phantom Tollbooth: A Children's Play in Two Acts,Susan Nanus,4.13,0573650969,9780573650963,eng,72,100,13,1/12/2011,Samuel French  Inc.,161,1,100
382,The Phantom Tollbooth: A Children's Play in Two Acts,Norton Juster,4.13,0573650969,9780573650963,eng,72,100,13,1/12/2011,Samuel French  Inc.,162,1,100
385,On Bullshit,Harry G. Frankfurt,3.57,0691122946,9780691122946,eng,67,9358,995,1/30/2005,Princeton University Press,163,1,101
386,Another Bullshit Night in Suck City,Nick Flynn,3.78,0393329402,9780393329407,eng,347,9318,907,9/12/2005,W. W. Norton & Company,164,1,102
394,Lincoln at Gettysburg: The Words That Remade America,Garry Wills,4.14,0671867423,9780671867423,eng,317,120,15,6/12/1993,Simon & Schuster,165,1,89
397,The Gettysburg Address,Abraham Lincoln,4.53,0395883970,9780395883976,eng,32,5239,76,2/2/1998,HMH Books for Young Readers,166,1,103
397,The Gettysburg Address,Michael Mccurdy,4.53,0395883970,9780395883976,eng,32,5239,76,2/2/1998,HMH Books for Young Readers,167,1,103
399,Underworld,Don Delillo,3.92,0684848155,9780684848150,eng,827,1505,175,7/9/1998,Scribner,168,1,63
400,Libra,Don Delillo,3.99,0140156046,9780140156041,eng,480,11857,564,5/1/1991,Penguin Books,168,1,55
403,Americana,Don Delillo,3.43,0140119485,9780140119480,eng,377,393,55,7/6/1989,Penguin Books,168,1,55
404,Running Dog,Don Delillo,3.43,0679722947,9780679722946,eng,256,1356,72,7/17/1989,Vintage Contemporaries,168,1,104
406,Cosmopolis,Don Delillo,3.22,0743244257,9780743244251,eng,224,460,41,4/6/2004,Scribner,168,1,63
407,Great Jones Street,Don Delillo,3.48,0140179178,9780140179170,eng,272,2492,145,1/1/1994,Penguin Books,168,1,55
408,The Names,Don Delillo,3.64,0679722955,9780679722953,eng,339,3100,212,7/17/1989,Vintage,168,1,32
409,Against the Day,Thomas Pynchon,4.13,159420120X,9781594201202,eng,1085,5296,587,11/21/2006,Penguin Press,169,1,105
410,V.,Thomas Pynchon,3.96,0060930217,9780060930219,eng,547,1415,177,7/5/2005,Harper Perennial,169,1,67
411,The Crying of Lot 49,Thomas Pynchon,3.69,0060931671,9780060931674,eng,152,2161,230,4/1/1999,Harper Perennial,169,1,67
412,Gravity's Rainbow,Thomas Pynchon,4.01,0140283382,9780140283389,eng,784,762,213,1/1/2000,Penguin Books,169,1,55
413,Mason & Dixon,Thomas Pynchon,4.07,0312423209,9780312423209,eng,773,8086,602,1/3/2004,Picador USA,169,1,77
413,Mason & Dixon,Christophe Claro,4.07,0312423209,9780312423209,eng,773,8086,602,1/3/2004,Picador USA,170,1,77
413,Mason & Dixon,Brice Matthieussent,4.07,0312423209,9780312423209,eng,773,8086,602,1/3/2004,Picador USA,171,1,77
414,Vineland,Thomas Pynchon,3.69,0141180633,9780141180632,eng,385,702,69,9/1/1997,Penguin Classics,169,1,53
415,Gravity's Rainbow,Thomas Pynchon,4.01,0143039946,9780143039945,eng,776,29764,2164,10/31/2006,Penguin Books,169,1,55
416,Slow Learner: Early Stories,Thomas Pynchon,3.5,0316724432,9780316724432,eng,193,334,34,4/30/1985,Back Bay Books,169,1,106
418,Been Down So Long It Looks Like Up To Me,Richard Fariña,3.8,0140189300,9780140189308,eng,352,2473,220,8/29/1996,Penguin Classics,172,1,53
418,Been Down So Long It Looks Like Up To Me,Thomas Pynchon,3.8,0140189300,9780140189308,eng,352,2473,220,8/29/1996,Penguin Classics,169,1,53
420,The Year of Magical Thinking,Joan Didion,3.89,140004314X,9781400043149,eng,227,2656,336,10/4/2005,Knopf Publishing Group,173,1,107
421,The White Album,Joan Didion,4.17,0374522219,9780374522216,eng,222,11889,738,10/1/1990,Farrar Straus and Giroux,173,1,30
422,A Book of Common Prayer,Joan Didion,3.8,0679754865,9780679754862,eng,272,2962,255,4/11/1995,Vintage International,173,1,108
423,Where I Was From,Joan Didion,3.86,0679752862,9780679752868,eng,240,2842,292,9/14/2004,Vintage,173,1,32
424,Slouching Towards Bethlehem,Joan Didion,4.21,0374521727,9780374521721,eng,238,26934,1825,10/1/1990,Farrar Straus and Giroux,173,1,30
425,Democracy,Joan Didion,3.81,0679754857,9780679754855,eng,234,2070,169,4/25/1995,Vintage International,173,1,108
426,We Tell Ourselves Stories in Order to Live: Collected Nonfiction,Joan Didion,4.5,0307264874,9780307264879,eng,1122,1564,108,10/17/2006,Everymans Library,173,1,109
426,We Tell Ourselves Stories in Order to Live: Collected Nonfiction,John Leonard,4.5,0307264874,9780307264879,eng,1122,1564,108,10/17/2006,Everymans Library,174,1,109
428,Play It As It Lays,Joan Didion,3.87,0374529949,9780374529949,eng,231,23656,1706,11/15/2005,Farrar  Straus and Giroux,173,1,29
428,Play It As It Lays,David Thomson,3.87,0374529949,9780374529949,eng,231,23656,1706,11/15/2005,Farrar  Straus and Giroux,175,1,29
431,The New York Trilogy,Paul Auster,3.89,0143039830,9780143039839,eng,308,43200,1873,3/28/2006,Penguin Classics,176,1,53
431,The New York Trilogy,Art Spiegelman,3.89,0143039830,9780143039839,eng,308,43200,1873,3/28/2006,Penguin Classics,177,1,53
431,The New York Trilogy,Luc Sante,3.89,0143039830,9780143039839,eng,308,43200,1873,3/28/2006,Penguin Classics,178,1,53
432,City of Glass (The New York Trilogy  #1),Paul Auster,3.79,0140097317,9780140097313,eng,203,12410,734,4/7/1987,Penguin Books,176,1,55
434,Ghosts (The New York Trilogy  #2),Paul Auster,3.64,014009735X,9780140097351,eng,96,3672,195,7/7/1987,Penguin Books,176,1,55
435,The Locked Room (The New York Trilogy  #3),Paul Auster,3.89,0940650762,9780940650763,eng,179,2998,164,11/1/1986,Sun and Moon Press,176,1,110
444,Pyramids of Montauk: Explorations in Consciousness,Peter Moon,3.89,0963188925,9780963188922,eng,256,74,2,1/1/1995,Sky Books (NY),179,1,111
444,Pyramids of Montauk: Explorations in Consciousness,Preston B. Nichols,3.89,0963188925,9780963188922,eng,256,74,2,1/1/1995,Sky Books (NY),180,1,111
444,Pyramids of Montauk: Explorations in Consciousness,Nina Helms,3.89,0963188925,9780963188922,eng,256,74,2,1/1/1995,Sky Books (NY),181,1,111
446,The Brooklyn Follies,Paul Auster,3.84,0312426232,9780312426231,eng,306,17977,1157,10/17/2006,Picador,176,1,112
447,Moon Palace,Paul Auster,3.94,0140115854,9780140115857,eng,320,16099,503,4/1/1990,Penguin Books,176,1,55
453,The Music of Chance,Paul Auster,3.9,0140154078,9780140154078,eng,217,361,36,12/1/1991,Penguin Books,176,1,55
454,Travels in the Scriptorium,Paul Auster,3.23,0805081453,9780805081459,eng,145,6688,562,1/23/2007,Henry Holt & Company,176,1,113
456,Leviathan,Paul Auster,3.96,0140178139,9780140178135,eng,275,11744,443,9/1/1993,Penguin Books,176,1,55
463,The Red Notebook: True Stories,Paul Auster,3.77,0811214982,9780811214988,eng,104,2390,120,6/17/2002,New Directions,176,1,82
466,Timbuktu / Leviathan / Moon Palace,Paul Auster,4.38,2742741461,9782742741465,fre,1075,21,1,11/7/2002,Actes Sud,176,2,114
475,Collapse: How Societies Choose to Fail or Succeed,Jared Diamond,3.93,0143036556,9780143036555,eng,608,52522,2780,12/27/2005,Penguin Books,182,1,55
476,The Coming Economic Collapse: How You Can Thrive When Oil Costs $200 a Barrel,Stephen Leeb,3.4,0446579785,9780446579780,eng,211,213,26,2/1/2006,Business Plus,183,1,115
476,The Coming Economic Collapse: How You Can Thrive When Oil Costs $200 a Barrel,Glen C. Strathy,3.4,0446579785,9780446579780,eng,211,213,26,2/1/2006,Business Plus,184,1,115
477,Collapse of Complex Societies,Joseph A. Tainter,4.15,052138673X,9780521386739,eng,262,719,86,3/29/1990,Cambridge University Press,185,1,61
478,Bowling Alone: The Collapse and Revival of American Community,Robert D. Putnam,3.8,0743203046,9780743203043,eng,544,4762,512,8/7/2001,Simon & Schuster,186,1,89
481,The Collapse of the Common Good: How America's Lawsuit Culture Undermines Our Freedom,Philip K. Howard,3.91,034543871X,9780345438713,eng,272,62,4,1/29/2002,Ballantine Books,187,1,10
484,Reinventing the Enemy's Language: Contemporary Native Women's Writings of North America,Joy Harjo,4.39,0393318281,9780393318289,eng,576,278,20,9/17/1998,W. W. Norton & Company,188,1,102
484,Reinventing the Enemy's Language: Contemporary Native Women's Writings of North America,Gloria Bird,4.39,0393318281,9780393318289,eng,576,278,20,9/17/1998,W. W. Norton & Company,189,1,102
484,Reinventing the Enemy's Language: Contemporary Native Women's Writings of North America,Beth Cuthand,4.39,0393318281,9780393318289,eng,576,278,20,9/17/1998,W. W. Norton & Company,190,1,102
484,Reinventing the Enemy's Language: Contemporary Native Women's Writings of North America,Valerie Martinez,4.39,0393318281,9780393318289,eng,576,278,20,9/17/1998,W. W. Norton & Company,191,1,102
484,Reinventing the Enemy's Language: Contemporary Native Women's Writings of North America,Patricia Blanco,4.39,0393318281,9780393318289,eng,576,278,20,9/17/1998,W. W. Norton & Company,192,1,102
493,My Inventions,Nikola Tesla,4.01,1599869942,9781599869940,eng,88,2862,262,5/17/2006,Filiquarian Publishing  LLC.,193,1,116
494,Wizard: The Life and Times of Nikola Tesla: Biography of a Genius,Marc J. Seifer,3.78,0806519606,9780806519609,eng,542,2829,334,2/1/2001,Citadel,194,1,52
